ingredient_id,name_cn,inci_name,cas_no,synonyms,use_purpose_2023,efficacy_2023,literature_evidence,efficacy_relation,mechanism_legacy,mechanism_id_1,reference_1,mechanism_id_2,reference_2
1532,泊洛沙姆 185,POLOXAMER 185,,,乳化剂,,,,,,,,
1533,泊洛沙姆 188,POLOXAMER 188,,,表面活性剂;乳化剂;清洁剂;增溶剂,,卸妆,卸妆,U1,JL116,"[1]陈晓宇,李国伟,金旻.浅谈卸妆产品的研究进展[J].日用化学品科学,2023,46(03):48-52.https://kns.cnki.net/kcms2/article/abstract?v=Eo9-C_M6tLky3ZRBPQDR27XEkQC9Y4lcDeiEEchkw3cfYuebfG_ZkGhXHBytAZg1ZtsrvBj3OCN3bMv9JClwhpDmXm61ZjzbfN2O0ozOyZZVWLy8VzpkA6RQJq8ZZKkGSUGb6IiujB8pJzr3hnhpYg==&uniplatform=NZKPT&language=CHS",,
1534,泊洛沙姆 215,POLOXAMER 215,,,乳化稳定剂,,,,,,,,
1535,泊洛沙姆 234,POLOXAMER 234,,,表面活性剂;乳化剂,,,,,,,,
1536,泊洛沙姆 235,POLOXAMER 235,,,表面活性剂,,,,,,,,
1537,泊洛沙姆 238,POLOXAMER 238,,,表面活性剂;乳化剂,,,,,,,,
1538,泊洛沙姆 331,POLOXAMER 331,,,表面活性剂,,,,,,,,
1539,泊洛沙姆 338,POLOXAMER 338,,,表面活性剂;乳化剂;增溶剂,,,,,,,,
1540,泊洛沙姆 407,POLOXAMER 407,,,表面活性剂;乳化剂;增溶剂,,,,,,,,
1543,铂粉,PLATINUM POWDER,,,0,,,,,,,,
1544,布美三唑,BUMETRIZOLE,,,光稳定剂,,,,,,,,
1545,采木（HAEMATOXYLUM CAMPECHIANUM）木提取物,HAEMATOXYLUM CAMPECHIANUM WOOD EXTRACT,,,发用调理剂;着色剂,,,,,,,,
1547,菜花蛇（ELAPHE CARINATA）油,ELAPHE CARINATA OIL,,,,,,,,,,,
1549,参环毛蚓（PHERETIMA ASPERGILLUM）提取物,PHERETIMA ASPERGILLUM EXTRACT,,,,,,,,,,,
1583,草酸二乙酯,DIETHYL OXALATE,,,螯合剂;发用调理剂,,,,,,,,
1584,草酸二异丙酯,DIISOPROPYL OXALATE,,,螯合剂,,,,,,,,
1602,茶（CAMELLIA SINENSIS）叶粉,CAMELLIA SINENSIS LEAF POWDER,,,保湿剂;角质剥落剂;角质软化剂;发用调理剂;磨砂剂,,,,,,,,
1631,橙 4,ORANGE 4,,,着色剂,,,,,,,,
1632,橙 5,ORANGE 5,,,着色剂,,,,,,,,
1639,齿叶乳香（BOSWELLIA SERRATA）胶,BOSWELLIA SERRATA GUM,,,0,,,,,,,,
1646,赤豆（PHASEOLUS ANGULARIS）籽,PHASEOLUS ANGULARIS SEED,,,增稠剂;磨砂剂;发用调理剂,,,,,,,,
1647,赤豆（PHASEOLUS ANGULARIS）籽淀粉,PHASEOLUS ANGULARIS SEED STARCH,,,发用调理剂;保湿剂,,,,,,,,
1648,赤豆（PHASEOLUS ANGULARIS）籽粉,PHASEOLUS ANGULARIS SEED POWDER,,,磨砂剂;增稠剂;发用调理剂;粘度调节剂,,,,,,,,
1652,赤糖糊粉,BLACK STRAP POWDER,,,保湿剂;角质剥脱剂;角质软化剂;磨砂剂,,,,,,,,
1653,赤藓醇,ERYTHRITOL,,,保湿剂;润肤剂;发用调理剂,,,,,,,,
1654,赤藓醇三（乙基己酸）酯,ERYTHRITYL TRIETHYLHEXANOATE,,,润肤剂,,,,,,,,
1662,臭椿（AILANTHUS ALTISSIMA）树皮提取物,AILANTHUS ALTISSIMA BARK EXTRACT,,,0,,,,,,,,
1664,臭氧化酵母菌发酵溶胞产物滤液,OZONIZED SACCHAROMYCES FERMENT LYSATE FILTRATE,,,,,,,,,,,
1677,川谷（COIX LACRYMA-JOBI MA-YUEN）籽粉,COIX LACRYMA-JOBI MA-YUEN SEED POWDER,,,磨砂剂,,,,,,,,
1698,纯地蜡,CERESIN,,,增稠剂;粘合剂;发用调理剂;抗静电剂,,,,,,,,
1701,次氯酸钠,SODIUM HYPOCHLORITE,,,氧化剂,,,,,,,,
1706,刺柏（JUNIPERUS FORMOSANA）提取物,JUNIPERUS FORMOSANA EXTRACT,,,芳香剂,,,,,,,,
1709,刺槐角豆胶羟丙基三甲基氯化铵,LOCUST BEAN HYDROXYPROPYLTRIMONIUM CHLORIDE,,,发用调理剂;抗静电剂,,,,,,,,
1714,刺梧桐（STERCULIA URENS）胶,STERCULIA URENS GUM,,,发用调理剂;粘度调节剂;发用定型剂;粘合剂,,,,,,,,
1715,刺梧桐（STERCULIA URENS）提取物,STERCULIA URENS EXTRACT,,,增稠剂;粘度调节剂,,,,,,,,
1721,刺云实（CAESALPINIA SPINOSA）胶,CAESALPINIA SPINOSA GUM,,,增稠剂;发用调理剂;成膜剂;粘度调节剂,,,,,,,,
1722,刺云实羟丙基三甲基氯化铵,CAESALPINIA SPINOSA HYDROXYPROPYLTRIMONIUM CHLORIDE,,,抗静电剂;发用调理剂,,,,,,,,
1724,枞酰水解大豆蛋白钾,POTASSIUM ABIETOYL HYDROLYZED SOY PROTEIN,,,发用调理剂,,,,,,,,
1725,枞酰水解胶原钾,POTASSIUM ABIETOYL HYDROLYZED COLLAGEN,,,表面活性剂;发用调理剂,,,,,,,,
1728,醋,ACETUM;VINEGAR,,,pH调节剂;抗静电剂;发用调理剂,,,,,,,,
1739,大豆甘油酯类,SOYBEAN GLYCERIDES,,,润肤剂;发用调理剂,,,,,,,,
1740,大豆卵磷脂,SOYBEAN LECITHIN,,,乳化剂;润肤剂,,,,,,,,
1743,大豆油基三甲基氯化铵,SOYTRIMONIUM CHLORIDE,,,发用调理剂;抗静电剂,,,,,,,,
1744,大豆油基乙基吗啉氮鎓乙基硫酸盐,SOYETHYL MORPHOLINIUM ETHOSULFATE,,,抗静电剂;乳化剂,,,,,,,,
1745,大豆油酸甲酯,METHYL SOYATE,,,润肤剂,,,,,,,,
1746,大豆油酰胺 DEA,SOYAMIDE DEA,,,乳化剂,,,,,,,,
1747,大豆油酰胺丙基苄基二甲基氯化铵,SOYAMIDOPROPALKONIUM CHLORIDE,,,抗静电剂,,,,,,,,
1748,大豆油酰胺丙基甜菜碱,SOYAMIDOPROPYL BETAINE,,,发用调理剂;稳定剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
1749,大豆油酰胺基丙胺氧化物,SOYAMIDOPROPYLAMINE OXIDE,,,表面活性剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
1750,大豆油酰水解胶原钠,SODIUM SOY HYDROLYZED COLLAGEN,,,发用调理剂;抗静电剂,,,,,,,,
1751,大豆甾醇乙酸酯,SOY STEROL ACETATE,,,0,,,,,,,,
1756,大果越桔（VACCINIUM MACROCARPON）籽,VACCINIUM MACROCARPON (CRANBERRY) SEED,,,磨砂剂,,,,,,,,
1759,大红桔（CITRUS TANGERINA）果皮,CITRUS TANGERINA (TANGERINE) PEEL,,,,,,,,,,,
1776,大麻（CANNABIS SATIVA）仁果,CANNABIS SATIVA FRUIT,,,,,,,,,,,
1790,大青盐,HALITUM,,,,,,,,,,,
1799,大叶钩藤（UNCARIA MACROPHYLLA）提取物,UNCARIA MACROPHYLLA EXTRACT,,,,,,,,,,,
1804,大籽蒿（ARTEMISIA SIEVERSIANA）提取物,ARTEMISIA SIEVERSIANA EXTRACT,,,芳香剂,,,,,,,,
1811,单酸甘油酯柠檬酸酯,MONOGLYCERIDES CITRATE,,,表面活性剂;乳化剂,,,,,,,,
1817,胆石,GALLSTONE,,,发用调理剂,,,,,,,,
1818,胆甾醇,CHOLESTEROL,,,保湿剂;润肤剂;乳化稳定剂;光稳定剂,,修护,修护,L3,JL88,"[1]韩丹,李欣航,杨盼盼,薛绘,李昊,吕旭阳,蒋丽刚.修复皮肤屏障功能的方法及应用[J].日用化学品科学,2020,43(07):46-49+59.https://kns.cnki.net/KXReader/Detail?invoice=afXHQ6B9CV0hQNXxc4dXB0jjd2D3HI1SRF5OWMTkEKrt5%2FVYP8gDYzIqhRAnoM4B4%2FrMSCSnnNfKriejz82a51xeNADXI4vfHU9kuiMHePCSAQ1qLDSUeEkYdj31ouy4Xacgusz7YpQdDabXUbwrOojrlyGiUIN%2Fod%2Fv9vhWK5s%3D&DBCODE=CJFD&FileName=RYHX202007017&TABLEName=cjfdlast2020&nonce=E1F130A58F1C4211915B04BB2EF1D1FA&TIMESTAMP=1697597332934&uid=",,
1819,胆甾醇/山嵛醇/辛基十二烷醇月桂酰谷氨酸酯,CHOLESTERYL/BEHENYL/OCTYLDODECYL LAUROYL GLUTAMATE,,,表面活性剂;润肤剂;乳化剂;保湿剂;皮肤保护剂,,清洁,清洁,T3,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
1820,胆甾醇/辛基十二烷醇月桂酰谷氨酸酯,CHOLESTERYL/OCTYLDODECYL LAUROYL GLUTAMATE,,,保湿剂;乳化剂;乳化稳定剂;润肤剂,,,,,,,,
1821,胆甾醇澳洲坚果油酸酯,CHOLESTERYL MACADAMIATE,,,润肤剂;保湿剂,,,,,,,,
1822,胆甾醇丁酸酯,CHOLESTERYL BUTYRATE,,,0,,,,,,,,
1823,胆甾醇二氯苯甲酸酯,CHOLESTERYL DICHLOROBENZOATE,,,0,,,,,,,,
1824,胆甾醇琥珀酸酯,CHOLESTERYL SUCCINATE,,,发用调理剂;润肤剂,,,,,,,,
1825,胆甾醇己基二氨基甲酸酯支链淀粉,CHOLESTERYL HEXYL DICARBAMATE PULLULAN,,,粘度调节剂,,,,,,,,
1826,胆甾醇聚醚-10,CHOLETH-10,,,表面活性剂;乳化剂;增溶剂,,,,,,,,
1827,胆甾醇聚醚-24,CHOLETH-24,,,表面活性剂;增溶剂;乳化剂;增稠剂,,,,,,,,
1828,胆甾醇聚醚-5,CHOLETH-5,,,表面活性剂;乳化剂,,,,,,,,
1829,胆甾醇羟基硬脂酸酯,CHOLESTERYL HYDROXYSTEARATE,,,润肤剂,,,,,,,,
1830,胆甾醇壬酸酯,CHOLESTERYL NONANOATE,,,润肤剂,,,,,,,,
1831,胆甾醇羊毛脂酸酯,CHOLESTERYL LANOLATE,,,发用调理剂,,,,,,,,
1832,胆甾醇异硬脂醇碳酸酯,CHOLESTERYL ISOSTEARYL CARBONATE,,,0,,,,,,,,
1833,胆甾醇异硬脂酸酯,CHOLESTERYL ISOSTEARATE,,,润肤剂;保湿剂;增稠剂,,,,,,,,
1834,胆甾醇硬脂酸酯,CHOLESTERYL STEARATE,,,润肤剂;增稠剂,,,,,,,,
1835,胆甾醇油醇碳酸酯,CHOLESTERYL OLEYL CARBONATE,,,表面活性剂,,,,,,,,
1836,胆甾醇油酸酯,CHOLESTERYL OLEATE,,,0,,,,,,,,
1837,胆甾醇月桂酰谷氨酸酯,CHOLESTERYL LAUROYL GLUTAMATE,,,,,,,,,,,
1847,蛋白石粉,OPAL POWDER,,,0,,,,,,,,
1848,蛋粉,EGG POWDER,,,发用调理剂,,,,,,,,
1849,蛋黄提取物,EGG YOLK EXTRACT,,,乳化剂,,,,,,,,
1854,氮,NITROGEN,,,推进剂;填充剂,,,,,,,,
1855,氮氧化钛,TITANIUM OXYNITRIDE,,,磨砂剂;抗静电剂,,,,,,,,
1870,稻（ORYZA SATIVA）糠,ORYZA SATIVA (RICE) BRAN,,,填充剂;磨砂剂;清洁剂,,,,,,,,
1871,稻（ORYZA SATIVA）糠蜡,ORYZA SATIVA (RICE) BRAN WAX,,,增稠剂;润肤剂;睫毛调理剂,,,,,,,,
1876,稻（ORYZA SATIVA）糠甾醇,ORYZA SATIVA (RICE) BRAN STEROL,,,0,,,,,,,,
1877,稻（ORYZA SATIVA）壳粉,ORYZA SATIVA (RICE) HULL POWDER,,,填充剂;磨砂剂;增稠剂,,,,,,,,
1879,稻（ORYZA SATIVA）胚芽粉,ORYZA SATIVA (RICE) GERM POWDER,,,磨砂剂,,,,,,,,
1887,稻米（ORYZA SATIVA）淀粉,ORYZA SATIVA (RICE) STARCH,,,填充剂;增稠剂,,,,,,,,
1888,稻米（ORYZA SATIVA）粉,ORYZA SATIVA (RICE) POWDER,,,填充剂;磨砂剂,,,,,,,,
1895,低芥酸菜子甾醇油,CANOLA STEROLS,,,润肤剂,,,,,,,,
1897,地奥司明,DIOSMINE,,,抗氧化剂,,,,,,,,
1907,地喹氯铵,DEQUALINIUM CHLORIDE,,,除臭剂,,,,,,,,
1908,地蜡,OZOKERITE,,,增稠剂;粘合剂;乳化稳定剂,,,,,,,,
1912,地衣酸钠,SODIUM USNATE,,,0,,,,,,,,
1924,滇瑞香（DAPHNE FEDDEI）提取物,DAPHNE FEDDEI EXTRACT,,,,,,,,,,,
1928,碘丙炔醇丁基氨甲酸酯,IODOPROPYNYL BUTYLCARBAMATE,,,防腐剂,,,,,,,,
1930,碘化钾,POTASSIUM IODIDE,,,发用调理剂;增溶剂;填充剂,,,,,,,,
1931,电气石,TOURMALINE,,,增稠剂,,,,,,,,
1933,淀粉糊精,AMYLODEXTRIN,,,吸附剂;填充剂,,,,,,,,
1935,淀粉羟丙基三甲基氯化铵,STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE,,,发用调理剂;抗静电剂;增稠剂,,,,,,,,
1936,淀粉辛烯基琥珀酸铝,ALUMINUM STARCH OCTENYLSUCCINATE,,,增稠剂;抗结块剂;吸附剂;填充剂,,,,,,,,
1937,淀粉辛烯基琥珀酸钠,SODIUM STARCH OCTENYLSUCCINATE,,,增稠剂;乳化稳定剂;吸附剂;润肤剂;乳化剂,,,,,,,,
1938,淀粉乙酸酯,STARCH ACETATE,,,润肤剂;发用调理剂,,,,,,,,
1939,貂蜡,MINK WAX,,,润肤剂;发用调理剂,,,,,,,,
1941,貂油酸乙酯,ETHYL MINKATE,,,润肤剂,,,,,,,,
1943,丁苯基甲基丙醛,BUTYLPHENYL METHYLPROPIONAL,,,芳香剂,,,,,,,,
1944,丁醇聚醚-3,BUTETH-3,,,溶剂;抗氧化剂,,,,,,,,
1945,丁二醇,BUTYLENE GLYCOL,,,保湿剂;溶剂;润肤剂;发用调理剂;睫毛调理剂,,保湿,保湿,B2,JL2,《素颜女神：听肌肤的话》,,
1946,丁二醇二辛酸/二癸酸酯,BUTYLENE GLYCOL DICAPRYLATE/DICAPRATE,,,润肤剂,,,,,,,,
1947,丁二醇山嵛酸酯,BUTYLENE GLYCOL BEHENATE,,,表面活性剂;润肤剂;乳化剂,,,,,,,,
1948,丁二醇椰油酸酯,BUTYLENE GLYCOL COCOATE,,,乳化稳定剂;润肤剂;乳化剂;增稠剂;粘度调节剂,,,,,,,,
1949,丁二醇硬脂酸酯,BUTYLENE GLYCOL STEARATE,,,乳化剂;润肤剂,,,,,,,,
1950,丁二醇月桂酸酯,BUTYLENE GLYCOL LAURATE,,,增稠剂;粘合剂;润肤剂;乳化剂;清洁剂,,,,,,,,
1951,丁二烯/丙烯腈共聚物,BUTADIENE/ACRYLONITRILE COPOLYMER,,,粘度调节剂,,,,,,,,
1952,丁基化 PVP,BUTYLATED PVP,,,成膜剂;粘合剂;发用定型剂,,,,,,,,
1953,丁基化聚氧亚甲基脲,BUTYLATED POLYOXYMETHYLENE UREA,,,成膜剂,,,,,,,,
1955,丁基聚二甲基硅氧乙氧丙醇磷酸酯,BUTYL POLYDIMETHYLSILOXY ETHOXYPROPYL PHOSPHATE,,,分散剂,,,,,,,,
1956,丁基邻苯二甲酰亚胺,BUTYLPHTHALIMIDE,,,润肤剂,,,,,,,,
1957,丁基辛醇,BUTYLOCTANOL,,,保湿剂;溶剂,,,,,,,,
1958,丁基辛醇水杨酸酯,BUTYLOCTYL SALICYLATE,,,润肤剂;乳化剂;发用调理剂,,,,,,,,
1959,丁基辛醇棕榈酸酯,BUTYLOCTYL PALMITATE,,,润肤剂,,,,,,,,
1960,丁基辛酸,BUTYLOCTANOIC ACID,,,清洁剂,,,,,,,,
1961,丁基乙酰氨基丙酸乙酯,ETHYL BUTYLACETYLAMINOPROPIONATE,,,0,,,,,,,,
1962,丁羟茴醚,BHA,,,抗氧化剂,,,,,,,,
1963,丁羟甲苯,BHT,,,抗氧化剂,,,,,,,,
1964,丁烷,BUTANE,,,推进剂;溶剂,,,,,,,,
1965,丁烯/乙烯/苯乙烯共聚物,BUTYLENE/ETHYLENE/STYRENE COPOLYMER,,,增稠剂,,,,,,,,
1966,丁烯/乙烯/丙烯共聚物,BUTYLENE/ETHYLENE/PROPYLENE COPOLYMER,,,成膜剂,,,,,,,,
1975,丁香酚,EUGENOL,,,芳香剂;吸附剂;变性剂,,,,,,,,
1976,丁香酚甲醚,METHYL EUGENOL,,,芳香剂,,,,,,,,
1977,丁氧基双甘醇,BUTOXYDIGLYCOL,,,溶剂,,,,,,,,
1978,丁氧基乙醇,BUTOXYETHANOL,,,保湿剂,,,,,,,,
2003,豆醇棕榈酸酯,BEAN PALMITATE,,,0,,,,,,,,
2007,杜鹃（RHODODENDRON SIMSII）叶,RHODODENDRON SIMSII LEAF,,,,,,,,,,,
2011,度米芬,DOMIPHEN BROMIDE,,,除臭剂,,,,,,,,
2017,对氨基苯甲酸,PABA,,,光稳定剂,,,,,,,,
2018,对苯二甲酸/间苯二甲酸/间苯二甲酸磺酸钠/乙二醇共聚物,TEREPHTHALIC ACID/ISOPHTHALIC ACID/SODIUM ISOPHTHALIC ACID SULFONATE/GLYCOL COPOLYMER,,,发用定型剂,,,,,,,,
2020,对羟基苯乙酮,HYDROXYACETOPHENONE,,,抗氧化剂,,,,,,,,
2021,对叶百部（STEMONA TUBEROSA）根提取物,STEMONA TUBEROSA ROOT EXTRACT,,,发用调理剂,,,,,,,,
2022,对乙酰氨基酚,ACETAMINOPHEN,,,发用调理剂;乳化稳定剂;稳定剂,,,,,,,,
2028,多茎奥尔曼力斯（ORMENIS MULTICAULIS）花蜡,ORMENIS MULTICAULIS FLOWER WAX,,,润肤剂,,,,,,,,
2031,多聚磷酸钠,SODIUM POLYPHOSPHATE,,,螯合剂;pH调节剂,,,,,,,,
2032,多蕊木（TUPIDANTHUS CALYPTRATUS）提取物,TUPIDANTHUS CALYPTRATUS EXTRACT,,,,,,,,,,,
2042,鳄梨（PERSEA GRATISSIMA）油不皂化物,PERSEA GRATISSIMA (AVOCADO) OIL UNSAPONIFIABLES,,,0,,,,,,,,
2043,鳄梨（PERSEA GRATISSIMA）甾醇类,PERSEA GRATISSIMA (AVOCADO) STEROLS,,,0,,,,,,,,
2045,鳄梨油 PEG-11 酯类,AVOCADO OIL PEG-11 ESTERS,,,保湿剂;乳化剂;润肤剂,,,,,,,,
2046,鳄梨油酸丁酯,BUTYL AVOCADATE,,,发用调理剂;润肤剂;保湿剂;乳化剂,,,,,,,,
2047,儿茶（ACACIA CATECHU）胶,ACACIA CATECHU GUM,,,增稠剂,,,,,,,,
2048,儿茶（ACACIA CATECHU）叶/木粉,ACACIA CATECHU LEAF/WOOD POWDER,,,,,,,,,,,
2051,耳叶牛皮消（CYNAMCHUM AURICULATUM）根提取物,CYNAMCHUM AURICULATUM ROOT EXTRACT,,,,,,,,,,,
2052,二 C12-13 醇酒石酸酯,DI-C12-13 ALKYL TARTRATE,,,润肤剂,,,,,,,,
2053,二 C12-13 醇马来酸酯,DI-C12-13 ALKYL MALEATE,,,润肤剂;溶剂,,,,,,,,
2054,二 C12-13 醇苹果酸酯,DI-C12-13 ALKYL MALATE,,,表面活性剂;润肤剂;发用调理剂,,,,,,,,
2055,二 C12-15 醇富马酸酯,DI-C12-15 ALKYL FUMARATE,,,润肤剂,,,,,,,,
2056,二 C12-15 醇马来酸酯,DI-C12-15 ALKYL MALEATE,,,润肤剂;溶剂,,,,,,,,
2057,二 C12-15 烷基二甲基氯化铵,DI-C12-15 ALKYL DIMONIUM CHLORIDE,,,发用调理剂,,,,,,,,
2058,二 C12-18 烷基二甲基氯化铵,C12-18 DIALKYLDIMONIUM CHLORIDE;DI-C12-18 ALKYL DIMONIUM CHLORIDE,,,发用调理剂,,,,,,,,
2060,二 C14-15 醇碳酸酯,C14-15 DIALKYL CARBONATE,,,润肤剂,,,,,,,,
2061,二（PPG-2 肉豆蔻油醇聚醚-10）己二酸酯,DI-PPG-2 MYRETH-10 ADIPATE,,,发用调理剂;润肤剂;乳化剂;增溶剂,,,,,,,,
2062,二（PPG-3 肉豆蔻基醚）己二酸酯,DI-PPG-3 MYRISTYL ETHER ADIPATE,,,润肤剂;成膜剂,,,,,,,,
2063,二（羟乙基）C12-15 烷氧丙基胺氧化物,DIHYDROXYETHYL C12-15 ALKOXYPROPYLAMINE OXIDE,,,表面活性剂;抗静电剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
2064,二（羟乙基）大豆基胺二油酸酯,DIHYDROXYETHYL SOYAMINE DIOLEATE,,,发用调理剂;润肤剂,,,,,,,,
2065,二（羟乙基）硬脂基甘氨酸盐,DIHYDROXYETHYL STEARYL GLYCINATE,,,抗静电剂;发用调理剂,,,,,,,,
2066,二（羟乙基）月桂基胺氧化物,DIHYDROXYETHYL LAURAMINE OXIDE,,,表面活性剂;抗静电剂;清洁剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
2067,二（氢化牛脂基）邻苯二甲酸酰胺,DIHYDROGENATED TALLOW PHTHALIC ACID AMIDE,,,表面活性剂;悬浮剂;乳化剂;发用调理剂;增稠剂;稳定剂;清洁剂,,,,,,,,
2068,二（氢化牛脂酰胺乙基）羟乙基甲铵甲基硫酸盐,DIHYDROGENATED TALLOWAMIDOETHYL HYDROXYETHYLMONIUM METHOSULFATE,,,抗静电剂;发用调理剂,,,,,,,,
2069,二（壬基酚聚醚-4）磷酸酯,DINONOXYNOL-4 PHOSPHATE,,,乳化剂,,,,,,,,
2070,二（辛基十二醇聚醚-2）月桂酰谷氨酸酯,DIOCTYLDODECETH-2 LAUROYL GLUTAMATE,,,保湿剂;发用调理剂;润肤剂,,,,,,,,
2071,二（辛基十二醇聚醚-5）月桂酰谷氨酸酯,DIOCTYLDODECETH-5 LAUROYL GLUTAMATE,,,润肤剂;保湿剂;发用调理剂;清洁剂,,清洁,清洁,T3,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
2072,二（油醇聚醚-8）磷酸酯钠,SODIUM DIOLETH-8 PHOSPHATE,,,表面活性剂;乳化剂;清洁剂,,,,,,,,
2073,二（月桂醇聚醚-4）磷酸酯钠,SODIUM DILAURETH-4 PHOSPHATE,,,乳化剂,,,,,,,,
2074,二（月桂醇聚醚-7）柠檬酸酯钠,SODIUM DILAURETH-7 CITRATE,,,乳化剂;清洁剂,,,,,,,,
2075,二（月桂酰胺谷氨酰胺）赖氨酸钠,SODIUM DILAURAMIDOGLUTAMIDE LYSINE,,,表面活性剂;保湿剂;乳化剂;促渗剂,,清洁,清洁,T3,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
2076,二C12-15 链烷醇聚醚-10 磷酸酯,DI-C12-15 PARETH-10 PHOSPHATE,,,表面活性剂;乳化剂;发用调理剂;清洁剂,,,,,,,,
2077,二C12-15 链烷醇聚醚-2 磷酸酯,DI-C12-15 PARETH-2 PHOSPHATE,,,乳化剂;清洁剂,,,,,,,,
2078,二C12-15 链烷醇聚醚-4 磷酸酯,DI-C12-15 PARETH-4 PHOSPHATE,,,乳化剂;清洁剂,,,,,,,,
2079,二C12-15 链烷醇聚醚-6 磷酸酯,DI-C12-15 PARETH-6 PHOSPHATE,,,表面活性剂;润肤剂;乳化剂;清洁剂,,,,,,,,
2080,二C12-15 链烷醇聚醚-8 磷酸酯,DI-C12-15 PARETH-8 PHOSPHATE,,,表面活性剂;乳化剂;增溶剂;乳化稳定剂;清洁剂,,,,,,,,
2082,二苯基甲硅烷氧基苯基聚三甲基硅氧烷,DIPHENYLSILOXY PHENYL TRIMETHICONE,,,润肤剂;消泡剂;发用调理剂,,,,,,,,
2083,二苯基聚二甲基硅氧烷,DIPHENYL DIMETHICONE,,,润肤剂;乳化剂;发用调理剂,,,,,,,,
2084,二苯基聚二甲基硅氧烷/乙烯基二苯基聚二甲基硅氧烷/倍半硅氧烷交联聚合物,DIPHENYL DIMETHICONE/VINYL DIPHENYL DIMETHICONE/SILSESQUIOXANE CROSSPOLYMER,,,增稠剂;粘度调节剂,,,,,,,,
2085,二苯基异丙基聚二甲基硅氧烷,DIPHENYLISOPROPYL DIMETHICONE,,,发用调理剂,,,,,,,,
2086,二苯酮,BENZOPHENONE,,,除臭剂;光稳定剂,,,,,,,,
2096,二丁基乙基己酰基谷氨酰胺,DIBUTYL ETHYLHEXANOYL GLUTAMIDE,,,增稠剂;润肤剂;发用调理剂,,,,,,,,
2097,二丁基月桂酰谷氨酰胺,DIBUTYL LAUROYL GLUTAMIDE,,,增稠剂;成膜剂;发用调理剂;润肤剂;粘合剂,,,,,,,,
2098,二甘醇,DIETHYLENE GLYCOL,,,除臭剂;溶剂,,,,,,,,
2099,二甘醇/二聚亚油酸共聚物,DIETHYLENE GLYCOL/DIMER DILINOLEIC ACID COPOLYMER,,,发用调理剂;光稳定剂,,,,,,,,
2100,二甘醇二苯甲酸酯,DIETHYLENE GLYCOL DIBENZOATE,,,发用调理剂;润肤剂,,,,,,,,
2101,二甘醇二乙基己酸酯/二异壬酸酯,DIETHYLENE GLYCOL DIETHYLHEXANOATE/DIISONONANOATE,,,润肤剂;发用调理剂,,,,,,,,
2102,二甘醇二异壬酸酯,DIETHYLENE GLYCOL DIISONONANOATE,,,润肤剂;发用调理剂,,,,,,,,
2103,二甘醇胍琥珀酸盐,DIGLYCOL GUANIDINE SUCCINATE,,,保湿剂,,,,,,,,
2104,二癸基/二辛基二甲基氯化铵,DICAPRYL/DICAPRYLYL DIMONIUM CHLORIDE,,,乳化剂;发用调理剂;抗静电剂,,,,,,,,
2105,二癸基二甲基氯化铵,DIDECYLDIMONIUM CHLORIDE,,,表面活性剂;发用调理剂;抗静电剂,,,,,,,,
2106,二己基癸醇月桂酰谷氨酸酯,DIHEXYLDECYL LAUROYL GLUTAMATE,,,润肤剂;乳化剂,,,,,,,,
2107,二甲氨基苯乙烯基庚基甲基噻唑氮鎓碘化物,DIMETHYLAMINOSTYRYL HEPTYL METHYL THIAZOLIUM IODIDE,,,0,,,,,,,,
2108,二甲苯,XYLENE,,,溶剂,,,,,,,,
2109,二甲苯磺酸铵,AMMONIUM XYLENESULFONATE,,,表面活性剂;增稠剂;增溶剂,,,,,,,,
2110,二甲苯磺酸钠,SODIUM XYLENESULFONATE,,,表面活性剂;清洁剂;增溶剂,,清洁,清洁,T2,JL116,[1]《现代化妆品科学与技术（中册）》 [2]《化妆品原料》 [3]《化妆品工艺学》,,
2111,二甲砜,DIMETHYL SULFONE,,,溶剂;粘度调节剂,,,,,,,,
2112,二甲基 MEA,DIMETHYL MEA,,,pH调节剂,,,,,,,,
2113,二甲基 PABA 酰胺丙基月桂基二甲基铵甲苯磺酸盐,DIMETHYLPABAMIDOPROPYL LAURDIMONIUM TOSYLATE,,,发用调理剂;抗静电剂,,,,,,,,
2115,二甲基苯磺酸,XYLENE SULFONIC ACID,,,表面活性剂,,,,,,,,
